0.464067,-0.0335934,0,0,0,0.0855224,0.996336,0,3
0.811682,0.0298794,0,0,0,-0.0979685,0.99519,0,3
1.20606,-0.0372132,0,0,0,-0.108276,0.994121,0,3
1.3727,-0.0424671,0,0,0,-0.00111019,0.999999,0,3
1.68321,-0.0250394,0,0,0,-0.167042,0.98595,0,3
1.72531,-0.0403197,0,0,0,-0.271013,0.962576,0,3
1.76,-0.0669924,0,0,0,-0.372353,0.928091,0,3
1.79112,-0.101431,0,0,0,-0.471753,0.881731,0,3
1.8017,-0.132015,0,0,0,-0.568179,0.822905,0,3
1.79889,-0.160812,0,0,0,-0.650475,0.759527,0,3
1.78091,-0.337946,0,0,0,-0.790413,0.612574,0,3
1.73398,-0.432361,0,0,0,-0.895377,0.445309,0,3
1.70061,-0.463172,0,0,0,-0.936704,0.350122,0,3
1.67697,-0.472524,0,0,0,-0.96958,0.244775,0,3
1.64318,-0.483607,0,0,0,-0.990191,0.13972,0,3
1.58528,-0.494131,0,0,0,-0.999411,0.0343312,0,3
1.44209,-0.486246,0,0,0,0.99784,0.065694,0,3
1.04362,-0.424618,0,0,0,0.994187,0.107671,0,3
0.872075,-0.372274,0,0,0,0.977781,0.209628,0,3
0.76386,-0.312388,0,0,0,0.950594,0.310437,0,3
0.691003,-0.2528,0,0,0,0.913816,0.406128,0,3
0.636317,-0.173972,0,0,0,0.866809,0.498641,0,3
0.582365,-0.0492549,0,0,0,0.812247,0.583313,0,3
0.554271,0.0682912,0,0,0,0.746514,0.66537,0,3
0.553771,0.166408,0,0,0,0.671212,0.741266,0,3
0.572591,0.26407,0,0,0,0.581057,0.813863,0,3
0.597345,0.342745,0,0,0,0.492574,0.87027,0,3
0.643449,0.40304,0,0,0,0.397028,0.917806,0,3
0.698243,0.438373,0,0,0,0.290283,0.956941,0,3
0.741974,0.468181,0,0,0,0.189161,0.981946,0,3
0.795297,0.485297,0,0,0,0.0890709,0.996025,0,3
0.84792,0.490578,0,0,0,-0.0152941,0.999883,0,3
0.894095,0.485041,0,0,0,-0.117553,0.993067,0,3
0.928923,0.468897,0,0,0,-0.21812,0.975922,0,3
0.97919,0.436147,0,0,0,-0.31689,0.948462,0,3
1.0612,0.354396,0,0,0,-0.410526,0.911849,0,3
1.33288,-0.0360236,0,0,0,-0.47795,0.878387,0,3
1.60951,-0.438167,0,0,0,-0.468626,0.883397,0,3
1.91479,-0.823125,0,0,0,-0.392565,0.919724,0,3
2.09718,-0.967335,0,0,0,-0.295,0.955497,0,3
2.29085,-1.06438,0,0,0,-0.190406,0.981705,0,3
2.47902,-1.11457,0,0,0,-0.0860849,0.996288,0,3
2.89985,-1.14222,0,0,0,0.0113424,0.999936,0,3
3.31992,-1.13609,0,0,0,-0.00121472,0.999999,0,3
3.72673,-1.15125,0,0,0,-0.0283673,0.999598,0,3
4.1365,-1.17107,0,0,0,-0.0237608,0.999718,0,3
4.55649,-1.16132,0,0,0,0.0257328,0.999669,0,3
4.86352,-1.12737,0,0,0,0.147736,0.989027,0,3
4.92241,-1.10717,0,0,0,0.253227,0.967407,0,3
5.00163,-1.07667,0,0,0,0.147826,0.989013,0,3
5.04983,-1.07014,0,0,0,0.0423416,0.999103,0,3
5.11887,-1.07204,0,0,0,-0.0609935,0.998138,0,3
5.42299,-1.15008,0,0,0,-0.247738,0.968827,0,3
5.48018,-1.1928,0,0,0,-0.346459,0.938065,0,3
5.54575,-1.25917,0,0,0,-0.438638,0.898664,0,3
5.59215,-1.32417,0,0,0,-0.527197,0.849743,0,3
5.65216,-1.531,0,0,0,-0.680385,0.732855,0,3
5.69345,-1.93692,0,0,0,-0.663082,0.748546,0,3
5.75253,-2.34608,0,0,0,-0.663357,0.748303,0,3
5.78927,-2.7595,0,0,0,-0.638562,0.76957,0,3
5.83781,-2.91221,0,0,0,-0.554258,0.832345,0,3
5.91346,-3.04623,0,0,0,-0.465316,0.885145,0,3
6.00397,-3.15742,0,0,0,-0.374176,0.927358,0,3
6.10911,-3.24016,0,0,0,-0.276194,0.961102,0,3
6.25533,-3.31411,0,0,0,-0.176628,0.984278,0,3
6.46889,-3.37212,0,0,0,-0.0697445,0.997565,0,3
6.88433,-3.37266,0,0,0,0.0191573,0.999816,0,3
7.30946,-3.44386,0,0,0,-0.171796,0.985132,0,3
7.6713,-3.57365,0,0,0,-0.0726736,0.997356,0,3
7.80054,-3.56815,0,0,0,0.129057,0.991637,0,3
7.84368,-3.55264,0,0,0,0.236926,0.971528,0,3
7.88074,-3.52659,0,0,0,0.335511,0.942036,0,3
7.91259,-3.49505,0,0,0,0.43603,0.899932,0,3
7.92411,-3.46628,0,0,0,0.530101,0.847935,0,3
7.9311,-3.43821,0,0,0,0.620208,0.784437,0,3
7.93212,-3.41261,0,0,0,0.701452,0.712717,0,3
7.92776,-3.39085,0,0,0,0.774776,0.632236,0,3
7.92275,-3.36604,0,0,0,0.837117,0.547023,0,3
7.91107,-3.35328,0,0,0,0.89029,0.455394,0,3
7.89881,-3.33546,0,0,0,0.932886,0.360171,0,3
7.85899,-3.30934,0,0,0,0.965725,0.259567,0,3
7.77243,-3.27052,0,0,0,0.9885,0.151224,0,3
7.6634,-3.24793,0,0,0,0.998756,0.0498681,0,3
7.23662,-3.24656,0,0,0,-0.999662,0.0260147,0,3
7.02873,-3.25159,0,0,0,0.999752,0.022277,0,3
6.68872,-3.19165,0,0,0,0.978014,0.208541,0,3
6.58625,-3.12997,0,0,0,0.951043,0.309058,0,3
6.17018,-2.77746,0,0,0,0.917348,0.398087,0,3
5.88422,-2.41769,0,0,0,0.864247,0.503068,0,3
5.73676,-2.00942,0,0,0,0.7675,0.641049,0,3
5.7001,-1.58408,0,0,0,0.744256,0.667895,0,3
5.66401,-1.42462,0,0,0,0.810115,0.586271,0,3
5.6209,-1.33484,0,0,0,0.868681,0.495373,0,3
5.56809,-1.25544,0,0,0,0.917031,0.398817,0,3
5.50608,-1.20688,0,0,0,0.955151,0.296118,0,3
5.42416,-1.15739,0,0,0,0.981412,0.191914,0,3
5.32916,-1.12889,0,0,0,0.996196,0.0871417,0,3
5.11717,-1.11257,0,0,0,-0.999805,0.0197273,0,3
4.69527,-1.14047,0,0,0,-0.999327,0.0366816,0,3
4.28669,-1.16287,0,0,0,-0.999822,0.0188586,0,3
4.07698,-1.16074,0,0,0,0.999896,0.0143878,0,3
3.61803,-1.12761,0,0,0,0.999615,0.0277637,0,3
3.18141,-1.11877,0,0,0,1,0.000674249,0,3
2.95801,-1.12065,0,0,0,-0.999985,0.00540205,0,3
2.73509,-1.11183,0,0,0,0.997739,0.0672129,0,3
2.56273,-1.06912,0,0,0,0.985073,0.172136,0,3
2.40242,-0.988357,0,0,0,0.962051,0.272869,0,3
2.18759,-0.820805,0,0,0,0.929535,0.368735,0,3
1.83623,-0.484641,0,0,0,0.913394,0.407077,0,3
1.55105,-0.126897,0,0,0,0.895366,0.44533,0,3
1.22691,0.198581,0,0,0,0.95329,0.302057,0,3
1.08069,0.275227,0,0,0,0.979036,0.203687,0,3
0.873579,0.339589,0,0,0,0.994675,0.103057,0,3
0.655784,0.361254,0,0,0,-0.999986,0.00535182,0,3
0.51976,0.345625,0,0,0,-0.993591,0.113033,0,3
0.429213,0.315709,0,0,0,-0.975043,0.222015,0,3
0.358564,0.276024,0,0,0,-0.946162,0.323694,0,3
0.243762,0.15795,0,0,0,-0.863893,0.503675,0,3
0.199682,0.0612337,0,0,0,-0.808018,0.589158,0,3
0.18292,-0.0268571,0,0,0,-0.744179,0.66798,0,3
0.183722,-0.116423,0,0,0,-0.671839,0.740698,0,3
0.200458,-0.199136,0,0,0,-0.594234,0.804292,0,3
0.220752,-0.244678,0,0,0,-0.508318,0.86117,0,3
0.224451,-0.257645,0,0,0,-0.412487,0.910964,0,3
0.178392,-0.215349,0,0,0,-0.315893,0.948795,0,3
0.088313,-0.165061,0,0,0,-0.214905,0.976635,0,3
0.0148179,-0.147929,0,0,0,-0.114264,0.99345,0,3
0.0086691,-0.149364,0,0,0,-0.00776536,0.99997,0,3
